SECT DEPTH,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,Imp,FP,Name,Hole,Number
51.099998474121094,1.518,2,51.1,8.463,0.0001,1230.445,1.2146,6.0656,1494.453,0.8774,1001-1-A-1-2,A,2.0
51.599998474121094,1.523,2,51.6,8.466,0.0002,1248.857,1.2271,5.9301,1532.514,0.8702,1001-1-A-1-2,A,2.0
52.099998474121094,1.528,2,52.1,8.463,0.0002,1260.688,1.1796,6.0728,1487.071,0.8974,1001-1-A-1-2,A,2.0
52.599998474121094,1.533,2,52.6,8.464,0.0003,1257.465,1.1891,6.0167,1495.257,0.8919,1001-1-A-1-2,A,2.0
53.099998474121094,1.538,2,53.1,8.463,0.0003,1250.074,1.2207,5.8316,1525.967,0.8739,1001-1-A-1-2,A,2.0
53.599998474121094,1.543,2,53.6,8.464,0.0002,1241.966,1.2652,5.5894,1571.343,0.8485,1001-1-A-1-2,A,2.0
54.099998474121094,1.548,2,54.1,8.464,0.0002,1235.079,1.2082,5.853,1492.247,0.881,1001-1-A-1-2,A,2.0
54.599998474121094,1.553,2,54.6,8.466,0.0002,1231.776,1.2257,5.8022,1509.748,0.871,1001-1-A-1-2,A,2.0
55.099998474121094,1.558,2,55.1,8.464,0.0002,1222.591,1.2277,5.7964,1500.99,0.8699,1001-1-A-1-2,A,2.0
55.599998474121094,1.563,2,55.6,8.464,0.0002,1223.829,1.2377,5.7803,1514.769,0.8642,1001-1-A-1-2,A,2.0
56.099998474121094,1.568,2,56.1,8.464,0.0002,1221.356,1.2061,5.9372,1473.076,0.8822,1001-1-A-1-2,A,2.0
56.599998474121094,1.573,2,56.6,8.468,0.0002,1225.116,1.2059,5.9938,1477.323,0.8824,1001-1-A-1-2,A,2.0
57.099998474121094,1.578,2,57.1,8.469,0.0002,1235.629,1.2037,6.0396,1487.307,0.8836,1001-1-A-1-2,A,2.0
57.599998474121094,1.583,2,57.6,8.469,0.0002,1234.728,1.1993,6.0619,1480.759,0.8861,1001-1-A-1-2,A,2.0
58.099998474121094,1.588,2,58.1,8.473,0.0002,1233.333,1.2425,5.8791,1532.379,0.8614,1001-1-A-1-2,A,2.0
58.599998474121094,1.593,2,58.6,8.468,0.0002,1232.606,1.2051,6.1398,1485.458,0.8828,1001-1-A-1-2,A,2.0
59.099998474121094,1.598,2,59.1,8.466,0.0002,1229.63,1.1925,6.241,1466.334,0.89,1001-1-A-1-2,A,2.0
59.599998474121094,1.603,2,59.6,8.467,0.0002,1224.086,1.2175,6.1472,1490.367,0.8757,1001-1-A-1-2,A,2.0
60.099998474121094,1.608,2,60.1,8.465,0.0001,1223.62,1.2469,6.0423,1525.692,0.8589,1001-1-A-1-2,A,2.0
60.599998474121094,1.613,2,60.6,8.465,0.0001,1224.859,1.2132,6.2101,1485.975,0.8782,1001-1-A-1-2,A,2.0
61.099998474121094,1.618,2,61.1,8.465,0.0001,1224.327,1.1962,6.2982,1464.533,0.8879,1001-1-A-1-2,A,2.0
61.599998474121094,1.623,2,61.6,8.465,0.0002,1228.057,1.1616,6.5572,1426.485,0.9077,1001-1-A-1-2,A,2.0
62.099998474121094,1.628,2,62.1,8.465,0.0002,1226.812,1.2003,6.3085,1472.546,0.8855,1001-1-A-1-2,A,2.0
62.599998474121094,1.633,2,62.6,8.463,0.0002,1225.811,1.2417,6.1381,1522.104,0.8619,1001-1-A-1-2,A,2.0
63.099998474121094,1.638,2,63.1,8.464,0.0002,1231.127,1.2507,6.163,1539.819,0.8567,1001-1-A-1-2,A,2.0
63.599998474121094,1.643,2,63.6,8.467,0.0002,1236.961,1.2182,6.2846,1506.901,0.8753,1001-1-A-1-2,A,2.0
64.0999984741211,1.648,2,64.1,8.467,0.0002,1243.136,1.2044,6.3517,1497.187,0.8832,1001-1-A-1-2,A,2.0
64.5999984741211,1.653,2,64.6,8.466,0.0002,1237.177,1.2326,6.2136,1524.905,0.8671,1001-1-A-1-2,A,2.0
65.0999984741211,1.658,2,65.1,8.465,0.0002,1241.566,1.2304,6.2266,1527.618,0.8683,1001-1-A-1-2,A,2.0
65.5999984741211,1.663,2,65.6,8.465,0.0002,1239.748,1.2111,6.3259,1501.445,0.8794,1001-1-A-1-2,A,2.0
66.0999984741211,1.668,2,66.1,8.466,0.0002,1235.011,1.2397,6.1779,1531.021,0.863,1001-1-A-1-2,A,2.0
66.5999984741211,1.673,2,66.6,8.466,0.0002,1230.702,1.2765,5.9349,1570.993,0.842,1001-1-A-1-2,A,2.0
67.0999984741211,1.678,2,67.1,8.47,0.0002,1237.038,1.2445,6.0437,1539.507,0.8603,1001-1-A-1-2,A,2.0
67.5999984741211,1.683,2,67.6,8.471,0.0002,1238.269,1.2252,6.1008,1517.094,0.8713,1001-1-A-1-2,A,2.0
68.0999984741211,1.688,2,68.1,8.47,0.0002,1234.154,1.2496,5.948,1542.186,0.8574,1001-1-A-1-2,A,2.0
68.5999984741211,1.693,2,68.6,8.471,0.0002,1231.966,1.243,5.916,1531.378,0.8611,1001-1-A-1-2,A,2.0
69.0999984741211,1.698,2,69.1,8.471,0.0002,1233.581,1.2132,6.0927,1496.641,0.8781,1001-1-A-1-2,A,2.0
69.5999984741211,1.703,2,69.6,8.471,0.0001,1236.101,1.2373,5.9744,1529.404,0.8644,1001-1-A-1-2,A,2.0
70.0999984741211,1.708,2,70.1,8.472,0.0001,1238.053,1.2633,5.8492,1564.077,0.8495,1001-1-A-1-2,A,2.0
70.5999984741211,1.713,2,70.6,8.472,0.0001,1238.053,1.2282,6.0475,1520.592,0.8696,1001-1-A-1-2,A,2.0
71.0999984741211,1.718,2,71.1,8.474,0.0001,1251.699,1.2037,6.1719,1506.645,0.8836,1001-1-A-1-2,A,2.0
71.5999984741211,1.723,2,71.6,8.475,0.0001,1260.598,1.2024,6.2452,1515.712,0.8844,1001-1-A-1-2,A,2.0
72.0999984741211,1.728,2,72.1,8.477,0.0002,1253.067,1.2155,6.1058,1523.122,0.8768,1001-1-A-1-2,A,2.0
72.5999984741211,1.733,2,72.6,8.478,0.0002,1249.153,1.2103,6.1303,1511.787,0.8799,1001-1-A-1-2,A,2.0
73.0999984741211,1.738,2,73.1,8.481,0.0002,1254.586,1.2194,6.0781,1529.9,0.8746,1001-1-A-1-2,A,2.0
73.5999984741211,1.743,2,73.6,8.482,0.0002,1242.784,1.2345,6.0022,1534.158,0.866,1001-1-A-1-2,A,2.0
74.0999984741211,1.748,2,74.1,8.481,0.0002,1238.464,1.1773,6.3278,1458.065,0.8987,1001-1-A-1-2,A,2.0
74.5999984741211,1.753,2,74.6,8.481,0.0002,1234.678,1.1159,6.7159,1377.758,0.9338,1001-1-A-1-2,A,2.0
75.0999984741211,1.758,2,75.1,8.481,0.0001,1235.757,1.1826,6.369,1461.424,0.8956,1001-1-A-1-2,A,2.0
75.5999984741211,1.763,2,75.6,8.481,0.0001,1230.914,1.2173,6.1927,1498.413,0.8758,1001-1-A-1-2,A,2.0
76.0999984741211,1.768,2,76.1,8.484,0.0001,1235.654,1.2047,6.2827,1488.612,0.883,1001-1-A-1-2,A,2.0
