SECT DEPTH,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,Imp,FP,Name,Hole,Number
82.80000305175781,0.828,1,82.8,8.55,0.0001,1256.983,1.3191,6.234,1658.08,0.8177,1001-1-B-1-1,B,1.0
83.30000305175781,0.833,1,83.3,8.553,0.0001,1262.808,1.3168,6.2104,1662.916,0.8189,1001-1-B-1-1,B,1.0
83.80000305175781,0.838,1,83.8,8.554,0.0001,1265.385,1.3471,6.0687,1704.656,0.8016,1001-1-B-1-1,B,1.0
84.30000305175781,0.843,1,84.3,8.558,0.0001,1273.512,1.3287,6.1451,1692.057,0.8122,1001-1-B-1-1,B,1.0
84.80000305175781,0.848,1,84.8,8.558,0.0001,1279.988,1.3429,6.1074,1718.903,0.8041,1001-1-B-1-1,B,1.0
85.30000305175781,0.853,1,85.3,8.558,0.0001,1271.809,1.3782,6.0137,1752.818,0.7839,1001-1-B-1-1,B,1.0
85.80000305175781,0.858,1,85.8,8.558,0.0001,1268.604,1.3724,6.156,1741.038,0.7872,1001-1-B-1-1,B,1.0
86.30000305175781,0.863,1,86.3,8.564,0.0,1255.534,1.3324,6.4531,1672.925,0.81,1001-1-B-1-1,B,1.0
86.80000305175781,0.868,1,86.8,8.58,0.0,1246.006,1.3429,6.3693,1673.3,0.804,1001-1-B-1-1,B,1.0
87.30000305175781,0.873,1,87.3,8.589,0.0,1240.11,1.3401,6.2412,1661.828,0.8057,1001-1-B-1-1,B,1.0
87.80000305175781,0.878,1,87.8,8.595,0.0,1225.756,1.3536,5.9866,1659.156,0.798,1001-1-B-1-1,B,1.0
88.30000305175781,0.883,1,88.3,8.605,0.0,1219.011,1.3654,5.7998,1664.433,0.7912,1001-1-B-1-1,B,1.0
88.80000305175781,0.888,1,88.8,8.61,0.0,1089.735,1.3516,5.7866,1472.909,0.7991,1001-1-B-1-1,B,1.0
89.30000305175781,0.893,1,89.3,8.612,0.0,1212.787,1.3335,5.8023,1617.255,0.8094,1001-1-B-1-1,B,1.0
89.80000305175781,0.898,1,89.8,8.62,0.0,1220.79,1.3543,5.6136,1653.309,0.7975,1001-1-B-1-1,B,1.0
90.30000305175781,0.903,1,90.3,8.627,0.0,1229.092,1.3643,5.4978,1676.86,0.7918,1001-1-B-1-1,B,1.0
90.80000305175781,0.908,1,90.8,8.627,0.0,1230.67,1.3535,5.4256,1665.769,0.798,1001-1-B-1-1,B,1.0
91.30000305175781,0.913,1,91.3,8.617,0.0,1227.318,1.3471,5.4109,1653.302,0.8017,1001-1-B-1-1,B,1.0
91.80000305175781,0.918,1,91.8,8.614,0.0,1229.342,1.353,5.303,1663.275,0.7983,1001-1-B-1-1,B,1.0
92.30000305175781,0.923,1,92.3,8.62,0.0,1226.872,1.3513,5.2412,1657.857,0.7993,1001-1-B-1-1,B,1.0
92.80000305175781,0.928,1,92.8,8.626,0.0,1221.294,1.3626,5.1565,1664.155,0.7928,1001-1-B-1-1,B,1.0
93.30000305175781,0.933,1,93.3,8.625,0.0,1221.325,1.3283,5.2916,1622.243,0.8124,1001-1-B-1-1,B,1.0
93.80000305175781,0.938,1,93.8,8.626,0.0,1220.603,1.2937,5.4639,1579.084,0.8322,1001-1-B-1-1,B,1.0
94.30000305175781,0.943,1,94.3,8.685,0.0,1224.619,1.2907,5.4053,1580.667,0.8339,1001-1-B-1-1,B,1.0
94.80000305175781,0.948,1,94.8,8.79,0.0,988.9739,1.2466,5.4401,1232.873,0.8591,1001-1-B-1-1,B,1.0
95.30000305175781,0.953,1,95.3,8.879,0.0,995.8501,1.246,5.3237,1240.869,0.8594,1001-1-B-1-1,B,1.0
95.80000305175781,0.958,1,95.8,8.865,0.0,997.3,1.2553,5.3342,1251.947,0.8541,1001-1-B-1-1,B,1.0
96.30000305175781,0.963,1,96.3,8.879,0.0,802.295,1.2908,5.109,1035.581,0.8338,1001-1-B-1-1,B,1.0
96.80000305175781,0.968,1,96.8,8.97,0.0,776.7579,1.3355,4.7719,1037.385,0.8083,1001-1-B-1-1,B,1.0
97.30000305175781,0.973,1,97.3,9.066,0.0,927.0887,1.3362,4.6075,1238.81,0.8079,1001-1-B-1-1,B,1.0
97.80000305175781,0.978,1,97.8,9.129,0.0,699.2188,1.3116,4.5778,917.0811,0.822,1001-1-B-1-1,B,1.0
98.30000305175781,0.983,1,98.3,9.132,0.0,816.9619,1.3363,4.462,1091.716,0.8078,1001-1-B-1-1,B,1.0
98.80000305175781,0.988,1,98.8,9.129,0.0,973.2409,1.3403,4.4026,1304.471,0.8055,1001-1-B-1-1,B,1.0
99.30000305175781,0.993,1,99.3,9.145,0.0,979.7515,1.3934,4.1668,1365.151,0.7752,1001-1-B-1-1,B,1.0
99.80000305175781,0.998,1,99.8,9.109,0.0,1089.333,1.4077,4.07,1533.412,0.7671,1001-1-B-1-1,B,1.0
100.30000305175781,1.003,1,100.3,9.063,0.0001,1412.342,1.3418,4.1768,1895.124,0.8047,1001-1-B-1-1,B,1.0
